   ,STATEMENT_ID,STATEMENT_DATE     ,DRIVER_ID,DRIVER_NAME ,ADDRESS_1  ,ADDRESS_2           ,CITY       ,PROVINCE,POSTAL_CODE,PMT_STATE,CURRENCY_CODE,LEG_DATE           ,PUNIT,DETAIL_LINE_ID,BILL_NUMBER,PAY_CODE  ,PAY_DESCRIPTION                              ,LEG_FROM_ZONE_DESC    ,LEG_TO_ZONE_DESC          ,FB_TOTAL_CHARGES,DED_RATE,TOTAL_PAY_AMT,ORIG_STMT,LOADED_MILES2
339,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 00:00:00,C2754,278524        ,29613795.0 ,          ,R1-Paid by Percentage of Gross               ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,806.95          ,0.0     ,806.95       ,130288   ,495.0
340,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 00:00:00,C2754,278524        ,29613795.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,116.61          ,0.0     ,116.61       ,130288   ,495.0
341,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 00:00:00,C2754,278524        ,29613795.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,39.91           ,0.0     ,39.91        ,130288   ,495.0
342,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2754,276891        ,29613800.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,225.52          ,0.0     ,225.52       ,130288   ,495.0
343,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2754,276891        ,29613800.0 ,          ,OO-OTHER (R5-OTHER)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,343.62          ,0.0     ,343.62       ,130288   ,495.0
344,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2754,276891        ,29613800.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,39.91           ,0.0     ,39.91        ,130288   ,495.0
345,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2754,276373        ,29613798.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,84.0            ,0.0     ,84.0         ,130288   ,495.0
346,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2754,276891        ,29613800.0 ,          ,R1-Paid by Percentage of Gross               ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,806.95          ,0.0     ,806.95       ,130288   ,495.0
347,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2754,276373        ,29613798.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,225.52          ,0.0     ,225.52       ,130288   ,495.0
348,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2754,276373        ,29613798.0 ,          ,OO-OTHER (R5-OTHER)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,343.62          ,0.0     ,343.62       ,130288   ,495.0
349,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2754,276373        ,29613798.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,39.91           ,0.0     ,39.91        ,130288   ,495.0
350,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2754,276373        ,29613798.0 ,          ,R1-Paid by Percentage of Gross               ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,806.95          ,0.0     ,806.95       ,130288   ,495.0
351,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-06 00:00:00,C2754,278524        ,29613795.0 ,          ,OO-OTHER2 (R5-TENDER ADJUSTMENT)             ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,536.53          ,0.0     ,536.53       ,130288   ,495.0
352,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2754,277480        ,29613804.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,39.91           ,0.0     ,39.91        ,130288   ,495.0
353,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2754,277480        ,29613804.0 ,          ,R1-Paid by Percentage of Gross               ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,806.95          ,0.0     ,806.95       ,130288   ,495.0
354,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 00:00:00,C2754,277138        ,29613801.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,225.52          ,0.0     ,225.52       ,130288   ,495.0
355,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 00:00:00,C2754,277138        ,29613801.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,84.0            ,0.0     ,84.0         ,130288   ,495.0
356,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 00:00:00,C2754,277138        ,29613801.0 ,          ,OO-OTHER (R5-OTHER)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,343.62          ,0.0     ,343.62       ,130288   ,495.0
357,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 00:00:00,C2754,277138        ,29613801.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,39.91           ,0.0     ,39.91        ,130288   ,495.0
358,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-12 00:00:00,C2754,277138        ,29613801.0 ,          ,R1-Paid by Percentage of Gross               ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,806.95          ,0.0     ,806.95       ,130288   ,495.0
359,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2754,276891        ,29613800.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,84.0            ,0.0     ,84.0         ,130288   ,495.0
360,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2754,276059        ,29613797.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,225.52          ,0.0     ,225.52       ,130288   ,495.0
361,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2754,276059        ,29613797.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,84.0            ,0.0     ,84.0         ,130288   ,495.0
362,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2754,276059        ,29613797.0 ,          ,OO-OTHER (R5-OTHER)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,343.62          ,0.0     ,343.62       ,130288   ,495.0
363,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2754,276059        ,29613797.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,39.91           ,0.0     ,39.91        ,130288   ,495.0
364,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2754,276059        ,29613797.0 ,          ,R1-Paid by Percentage of Gross               ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,806.95          ,0.0     ,806.95       ,130288   ,495.0
365,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2754,277480        ,29613804.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,225.52          ,0.0     ,225.52       ,130288   ,495.0
366,130288      ,2019-03-22 23:59:59,C2754    ,"HySG,  LLC",UNIT# C2754,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2754,277480        ,29613804.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"CRANBURY, NJ"        ,"MISSISSAUGA, ON"         ,84.0            ,0.0     ,84.0         ,130288   ,495.0
367,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2732,275996        ,69641492.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"WARNER ROBINS, GA"   ,"ATLANTA, GA"             ,6.01            ,0.0     ,6.01         ,130282   ,
368,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-DUALDRV (R5-DUAL DRIVER PROTECTION)       ,"RENO, NV"            ,"HAWTHORNE, NV"           ,90.75           ,0.0     ,90.75        ,130282   ,
369,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2732,275864        ,29637399.0 ,          ,OO-HAZARD (R5-HAZARD)                        ,"NEW CASTLE, DE"      ,"DOUGLAS, GA"             ,90.75           ,0.0     ,90.75        ,130282   ,815.0
370,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2732,275864        ,29637399.0 ,          ,R1-Paid by Percentage of Gross               ,"NEW CASTLE, DE"      ,"DOUGLAS, GA"             ,1706.04         ,0.0     ,1706.04      ,130282   ,815.0
371,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"FOREST, MS"          ,"PORTLAND, OR"            ,666.51          ,0.0     ,666.51       ,130282   ,2512.0
372,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,OO-RELOCA3 (R5-POST DELIVERY RELOCATION CRG) ,"FOREST, MS"          ,"PORTLAND, OR"            ,90.75           ,0.0     ,90.75        ,130282   ,2512.0
373,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,OO-RELOCA2 (R5-EQPT RELOCATION CHARGE(2))    ,"FOREST, MS"          ,"PORTLAND, OR"            ,69.21           ,0.0     ,69.21        ,130282   ,2512.0
374,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,OO-OTHER (R5-OTHER)                          ,"FOREST, MS"          ,"PORTLAND, OR"            ,1628.0          ,0.0     ,1628.0       ,130282   ,2512.0
375,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,OO-SATELL (R5-SATELLITE MOTOR SURVEILLANCE)  ,"FOREST, MS"          ,"PORTLAND, OR"            ,198.36          ,0.0     ,198.36       ,130282   ,2512.0
376,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,OO-DUALDRV (R5-DUAL DRIVER PROTECTION)       ,"FOREST, MS"          ,"PORTLAND, OR"            ,305.16          ,0.0     ,305.16       ,130282   ,2512.0
377,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2732,276791        ,29637260.0 ,          ,R1-Paid by Percentage of Gross               ,"FOREST, MS"          ,"PORTLAND, OR"            ,2746.46         ,0.0     ,2746.46      ,130282   ,2512.0
378,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2732,277305        ,29637685.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"SALT LAKE CITY, UT"  ,"SAN DIEGO, CA"           ,355.23          ,0.0     ,355.23       ,130282   ,756.0
379,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2732,277305        ,29637685.0 ,          ,OO-SECURE2 (R5-PROTECTIVE SECURE SERVICE CHG),"SALT LAKE CITY, UT"  ,"SAN DIEGO, CA"           ,343.04          ,0.0     ,343.04       ,130282   ,756.0
380,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2732,277305        ,29637685.0 ,          ,OO-RELOCA2 (R5-EQPT RELOCATION CHARGE(2))    ,"SALT LAKE CITY, UT"  ,"SAN DIEGO, CA"           ,288.83          ,0.0     ,288.83       ,130282   ,756.0
381,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2732,277305        ,29637685.0 ,          ,OO-OTHER (R5-OTHER)                          ,"SALT LAKE CITY, UT"  ,"SAN DIEGO, CA"           ,674.48          ,0.0     ,674.48       ,130282   ,756.0
382,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2732,277305        ,29637685.0 ,          ,R1-Paid by Percentage of Gross               ,"SALT LAKE CITY, UT"  ,"SAN DIEGO, CA"           ,1358.42         ,0.0     ,1358.42      ,130282   ,756.0
383,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2732,275864        ,29637399.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"NEW CASTLE, DE"      ,"DOUGLAS, GA"             ,213.84          ,0.0     ,213.84       ,130282   ,815.0
384,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2732,275864        ,29637399.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"NEW CASTLE, DE"      ,"DOUGLAS, GA"             ,75.0            ,0.0     ,75.0         ,130282   ,815.0
385,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2732,275864        ,29637399.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"NEW CASTLE, DE"      ,"DOUGLAS, GA"             ,19.8            ,0.0     ,19.8         ,130282   ,815.0
386,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-07 00:00:00,C2732,275864        ,29637399.0 ,          ,OO-HAZMAT (R5-HAZMAT REROUTE)                ,"NEW CASTLE, DE"      ,"DOUGLAS, GA"             ,25.12           ,0.0     ,25.12        ,130282   ,815.0
387,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2732,275996        ,69641492.0 ,          ,OO-OTHER (R5-OTHER)                          ,"WARNER ROBINS, GA"   ,"ATLANTA, GA"             ,411.1           ,0.0     ,411.1        ,130282   ,
388,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2732,275996        ,69641492.0 ,          ,OO-DUALDRV (R5-DUAL DRIVER PROTECTION)       ,"WARNER ROBINS, GA"   ,"ATLANTA, GA"             ,90.75           ,0.0     ,90.75        ,130282   ,
389,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-FUEL12 (R3-WEST REEFER FUEL SURCHARGE)    ,"RENO, NV"            ,"HAWTHORNE, NV"           ,140.13          ,0.0     ,140.13       ,130282   ,
390,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-OTHER (R5-OTHER)                          ,"RENO, NV"            ,"HAWTHORNE, NV"           ,411.1           ,0.0     ,411.1        ,130282   ,
391,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-RELOCA3 (R5-POST DELIVERY RELOCATION CRG) ,"RENO, NV"            ,"HAWTHORNE, NV"           ,60.5            ,0.0     ,60.5         ,130282   ,
392,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-RELOCA2 (R5-EQPT RELOCATION CHARGE(2))    ,"RENO, NV"            ,"HAWTHORNE, NV"           ,98.49           ,0.0     ,98.49        ,130282   ,
393,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-UPGRADE (R5-UPGRADE TO DISCOUNTED RATE)   ,"RENO, NV"            ,"HAWTHORNE, NV"           ,184.97          ,0.0     ,184.97       ,130282   ,
394,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-01-08 00:00:00,C2732,262885        ,69451930.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"RENO, NV"            ,"HAWTHORNE, NV"           ,15.0            ,0.0     ,15.0         ,130282   ,
395,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2732,275996        ,69641492.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"WARNER ROBINS, GA"   ,"ATLANTA, GA"             ,46.27           ,0.0     ,46.27        ,130282   ,
396,130282      ,2019-03-22 23:59:59,C2732    ,"HySG,  LLC",UNIT# C2732,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-08 00:00:00,C2732,275996        ,69641492.0 ,          ,OO-RELOCA2 (R5-EQPT RELOCATION CHARGE(2))    ,"WARNER ROBINS, GA"   ,"ATLANTA, GA"             ,3.99            ,0.0     ,3.99         ,130282   ,
397,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2725,276792        ,29637407.0 ,          ,OO-TEMPASS (R5-TEMPASSURE CHARGE)            ,"GREENBELT, MD"       ,"GILBERT, AZ"             ,550.79          ,0.0     ,550.79       ,130280   ,2276.0
398,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2725,277339        ,29635670.0 ,          ,R1-Paid by Percentage of Gross               ,"BOULDER, CO"         ,"RANCHO CORDOVA, CA"      ,2380.08         ,0.0     ,2380.08      ,130280   ,1137.0
399,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2725,276792        ,29637407.0 ,          ,OO-TOLLS (R4-TOLLS)                          ,"GREENBELT, MD"       ,"GILBERT, AZ"             ,28.91           ,0.0     ,28.91        ,130280   ,2276.0
400,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-11 00:00:00,C2725,276792        ,29637407.0 ,          ,R1-Paid by Percentage of Gross               ,"GREENBELT, MD"       ,"GILBERT, AZ"             ,2753.96         ,0.0     ,2753.96      ,130280   ,2276.0
401,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2725,277339        ,29635670.0 ,          ,OO-FUEL11 (R3-REEFER FUEL SURCHARGE)         ,"BOULDER, CO"         ,"RANCHO CORDOVA, CA"      ,289.09          ,0.0     ,289.09       ,130280   ,1137.0
402,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2725,277339        ,29635670.0 ,          ,OO-DETENT6 (R5-PICKUP DETENTION)             ,"BOULDER, CO"         ,"RANCHO CORDOVA, CA"      ,12.1            ,0.0     ,12.1         ,130280   ,1137.0
403,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2725,277339        ,29635670.0 ,          ,OO-DEADHD2 (R2-DEADHEAD DISPATCH TO PICKUP)  ,"BOULDER, CO"         ,"RANCHO CORDOVA, CA"      ,75.0            ,0.0     ,75.0         ,130280   ,1137.0
404,130280      ,2019-03-22 23:59:59,C2725    ,"HySG,  LLC",UNIT# C2725,221 E. BOLIVAR DR.  ,BATON ROUGE,LA      ,70819      ,X        ,USD          ,2019-03-13 00:00:00,C2725,277339        ,29635670.0 ,          ,OO-OTHER (R5-OTHER)                          ,"BOULDER, CO"         ,"RANCHO CORDOVA, CA"      ,1125.58         ,0.0     ,1125.58      ,130280   ,1137.0
